id	True_caption	LlavaCaptioner_caption	rouge-1-p	rouge-1-r	rouge-1-f1	rouge-2-p	rouge-2-r	rouge-2-f1	rouge-l-p	rouge-l-r	rouge-l-f1	distilbert-base-uncased-bertscore-p	distilbert-base-uncased-bertscore-r	distilbert-base-uncased-bertscore-f1	bleu_precision	meteor_score
14736	A locomotive and train cars pass over the bridge leaving a trail of steam in the direction of the receding perspective, carrying the eye towards the right, where below, a boat passes carrying two people a short distance from Le Pont aux Anglais. The golden yellow highlights generated by the setting sun, off the canvas to the left, are juxtaposed against the grays, blues, violets and greens of the background hillside, the bridge and its massive base pillars, the poplar trees and the River Seine in the foreground.	The painting depicts a train crossing a bridge over a body of water. The train is positioned in the middle of the scene, with smoke billowing from its engine. There are several people in the painting, some of them standing near the water, while others are scattered throughout the scene. The overall atmosphere of the painting is dynamic and captures the essence of a bustling city.	0.2	0.2826086956521739	0.23423422938073218	0.023809523809523808	0.031746031746031744	0.027210879455783193	0.16923076923076924	0.2391304347826087	0.19819819334469618	0.7868661880493164	0.7500038743019104	0.7679929733276367	0.0	0.1763485477178423
14760	Willows at Chiajna (Romanian: Sălciile din Chiajna) is a landscape painting by the Romanian painter Ştefan Luchian  from 1905.	The painting depicts a lush green field with a tree in the foreground. The tree is surrounded by a grassy area, and there is a small bush nearby. The scene is painted in a vibrant blue color, giving it a serene and peaceful atmosphere.	0.2631578947368421	0.15625	0.19607842669742417	0.05555555555555555	0.023255813953488372	0.03278688108573017	0.2631578947368421	0.15625	0.19607842669742417	0.6878885626792908	0.6395918130874634	0.6628616452217102	0.0	0.11718749999999999
14765	The painting depicts two nude men wrestling.	The image depicts a man in a wrestling match, with another man on top of him. The wrestler on top is in a dominant position, with his arms around the other man's body. The scene is intense and captures the athleticism and strength of the wrestlers.	0.42857142857142855	0.09375	0.15384615090072323	0.0	0.0	0.0	0.42857142857142855	0.09375	0.15384615090072323	0.7422921657562256	0.8658328652381897	0.7993171811103821	0.0	0.16129032258064518
14770	Young Girl with a Flower Basket (Fillette à la corbeille fleurie or Jeune fille nue avec panier de fleurs or Fillette nue au panier de fleurs or  Le panier fleuri) is a 1905 painting by Pablo Picasso from his Rose period. Young Girl with a Flower Basket was made in the autumn of 1905, after Picasso returned to Paris from spending six weeks in the countryside in the northern Netherlands. The subject is a young girl who was working as a flower seller, but also probably as a teenage child prostitute. She is depicted naked, save for pink ribbons in her dark hair and a necklace, and she is holding a basket of red flowers, all painted with simplified lines and flattened blocks of colour.	The image features a naked woman holding a basket filled with red flowers. She is standing in a blue background, which adds a contrasting element to the scene. The woman's posture and the basket of flowers create a sense of elegance and grace.	0.14606741573033707	0.3939393939393939	0.21311475015184092	0.03571428571428571	0.09523809523809523	0.05194804798111011	0.1348314606741573	0.36363636363636365	0.19672130752889017	0.8157485127449036	0.6988198161125183	0.7527705430984497	0.0	0.14792772209119498
14776	The work represents a nude woman in a composition that contains a wide variety of exotic geometrized elements. Her body is depicted nude, seen from the front, with yellow and white highlights and turquoise reflections, the mythological reference serving as pretext for the nude.	The image features a naked woman standing in front of a tree, holding a watering can. She appears to be pouring water from the can, possibly to water the tree or herself. The woman's body is the main focus of the scene, with her breasts and nipples being the most prominent features. The watering can is located near the center of the image, with the woman standing to the left of it.	0.2894736842105263	0.23404255319148937	0.25882352446782014	0.046511627906976744	0.029411764705882353	0.036036031289668674	0.2894736842105263	0.23404255319148937	0.25882352446782014	0.7814201712608337	0.7904195785522461	0.7858940958976746	0.0	0.2478108771701106
14795	The work—executed in a style consistent with other works by Metzinger created between 1905 and 1907, such as Two Nudes in an Exotic Landscape—is a portrait of an elegant women gazing self-assuredly directly at the spectator, wearing a fashionable wide-brimmed hat with a large green-bleu bow tied in a simple knot. While the face of the sitter is treated with natural colors, the rest of the canvas appears treated with more artificial tints, tones, hues and shades.	The image features a woman wearing a yellow hat and a white shirt. She is posing for the camera, and her face is the main focus of the picture. The woman appears to be the center of attention, and her outfit and accessories give her a stylish and elegant appearance.	0.1864406779661017	0.3235294117647059	0.23655913514625976	0.0273972602739726	0.041666666666666664	0.03305784645311183	0.1694915254237288	0.29411764705882354	0.21505375880217376	0.8038862943649292	0.7402505278587341	0.7707571983337402	0.0	0.18195985751472804
14798	It is a nocturne depicting the home of Florence Griswold, now the Florence Griswold Museum in Old Lyme, Connecticut.	The image depicts a woman standing in a grassy area in front of a large building, possibly a temple or a church. She appears to be looking up at the building, possibly admiring its architecture or seeking guidance. The scene is set in a park-like environment, with trees surrounding the area. The woman is the main focus of the image, and her presence adds a sense of tranquility and contemplation to the scene.	0.29411764705882354	0.10416666666666667	0.15384614998343205	0.0	0.0	0.0	0.29411764705882354	0.10416666666666667	0.15384614998343205	0.6858747005462646	0.6573338508605957	0.6713010668754578	0.0	0.1971326164874552
14800	The large work, which took several years to complete, shows many of the artists in the group known as the Skagen Painters as well as influential members of Skagen's local community.	The image depicts a large group of people gathered on a beach, with some of them sitting and others standing. A man is standing in the center, holding a torch, which is lit and creating a dramatic atmosphere. The crowd appears to be enjoying the event, and the scene is reminiscent of a painting. The people are spread out across the beach, with some closer to the water and others further back. The overall mood of the scene is lively and engaging.	0.3076923076923077	0.15384615384615385	0.2051282006837608	0.06666666666666667	0.02631578947368421	0.03773584499822044	0.2692307692307692	0.1346153846153846	0.17948717504273515	0.7019393444061279	0.7055178880691528	0.7037240862846375	0.0	0.18427518427518425
14821	It depicts Salome, daughter of Herod II and Herodias, dancing with joy as the head of John the Baptist is brought to her by a black servant.	The image is a painting of a woman in a green dress, standing on a beach. She is holding a bowl in her hand, and there are two other people in the scene, one on the left side and another on the right side. The painting is set against a backdrop of a night sky, adding to the overall atmosphere of the scene.	0.28	0.17073170731707318	0.2121212074150598	0.0	0.0	0.0	0.2	0.12195121951219512	0.15151514680899922	0.72149258852005	0.6955945491790771	0.7083069682121277	0.0	0.19117647058823528
14828	The painting shows Clotilde wearing a black dress in their Madrid home. In the background, Sorolla has rendered a smaller version of one of his earlier paintings.	A woman wearing a black dress is sitting on a chair, posing for a portrait. She is wearing a yellow flower in her hair, adding a touch of color to her outfit. The woman appears to be the main focus of the painting, with the chair and other elements in the background.	0.32	0.21052631578947367	0.25396824918115396	0.11538461538461539	0.06	0.07894736391966785	0.32	0.21052631578947367	0.25396824918115396	0.7906293869018555	0.7909430265426636	0.7907861471176147	0.05512554695624454	0.38490853658536583
14831	Done in oil on canvas, the painting depicts an assistant to a quartermaster-corporal of the Troupes coloniales, the colonial French army.	A man in a military uniform is smoking a cigarette. He is wearing a hat and has a mustache. The man is standing in front of a yellow background.	0.15789473684210525	0.14285714285714285	0.14999999501250016	0.0	0.0	0.0	0.15789473684210525	0.14285714285714285	0.14999999501250016	0.7175592184066772	0.691386342048645	0.7042297124862671	0.0	0.10080645161290325
14832	The painting depicts an elderly man in traditional Ottoman religious costume which predates the introduction of the fez and the spread of Western style dress with the Tanzimat reforms in the mid 19th century. He holds a traditional ney flute with which he is attempting to "train" the tortoises at his feet.	The image features a man wearing a red robe and a turban, standing in a room with a blue and white tiled floor. He is holding a stick or a pipe in his hand, possibly a walking stick or a cane. The man appears to be looking out of a window, possibly observing the outside world or admiring the view. The room has a doorway, and the man is positioned near it, possibly indicating that he is entering or exiting the room.	0.30952380952380953	0.25	0.27659573973743784	0.0392156862745098	0.02531645569620253	0.03076922600118417	0.30952380952380953	0.25	0.27659573973743784	0.7514023184776306	0.721785306930542	0.7362960577011108	0.0	0.20895548301965416
14837	In this painting, the artist was attempting to record in close-up the effect of sunlight on still clear water lying between a border of rocks and foliage.	The image depicts a serene scene of a small pond surrounded by rocks and grass. The water appears to be calm and reflective, creating a peaceful atmosphere. The pond is situated in a valley, and the surrounding landscape features a mix of grass, rocks, and trees. The overall scene is a beautiful representation of nature and tranquility.	0.32	0.2	0.2461538414201184	0.038461538461538464	0.017857142857142856	0.02439023957168429	0.28	0.175	0.21538461065088768	0.789970874786377	0.8029559850692749	0.7964105010032654	0.0	0.2147239263803681
14881	The painting depicts the Colchian princess, Medea, preparing a magic potion for Jason to enable him to complete the tasks set for him by her father, Aeëtes. Medea's determined facial expression shows a characterization consistent with that of Greek literature, particularly Euripides' tragedy Medea.	The image depicts a scene from ancient Greece, where a man and a woman are sitting together. The woman is wearing a red dress, and the man is holding a spear. They appear to be engaged in a conversation or enjoying each other's company. The setting includes a dining table with a cup and a bowl placed on it. The man is also holding a wine glass, adding to the atmosphere of the scene.	0.1794871794871795	0.14	0.15730336586289626	0.0	0.0	0.0	0.1794871794871795	0.14	0.15730336586289626	0.7391456365585327	0.7311328649520874	0.7351174354553223	0.0	0.1542649727767695
14884	Tayler painted the picture after taking individual sittings with each of the Kent players.	The image is a painting of a cricket match, featuring a group of men playing on a field. There are several players in various positions, with some holding bats and others wearing gloves. The scene captures the excitement and camaraderie of the game, as the players engage in friendly competition. The painting showcases the players' skills and the lively atmosphere of the match.	0.3076923076923077	0.08888888888888889	0.13793103100475634	0.07692307692307693	0.01639344262295082	0.027027024130752687	0.23076923076923078	0.06666666666666667	0.10344827238406672	0.7515630722045898	0.7849748730659485	0.7679057121276855	0.0	0.2582675970873787
14894	The work represents three aquatic birds in an ambrosial Mediterranean landscape with semi-tropical vegetation, trees, a body of water, mountains and a sailboat in the background.	The image features a beautiful tropical scene with a pink flamingo standing near a body of water. The flamingo is surrounded by a lush green forest, with trees and bushes in the background. There are also two birds in the scene, one located near the flamingo and the other further away. The overall atmosphere of the painting is serene and captures the essence of a peaceful, natural environment.	0.4166666666666667	0.2127659574468085	0.2816901363697679	0.2	0.07575757575757576	0.10989010590508408	0.4166666666666667	0.2127659574468085	0.2816901363697679	0.7974902391433716	0.827795684337616	0.8123604655265808	0.0	0.2608695652173913
14900	The portrait shows Adele Bloch-Bauer sitting on a golden throne or chair, in front of a golden starry background. Around her neck is the same jewelled choker Klimt included in the Judith painting. She wears a tight golden dress in a triangular shape, made up of rectilinear forms. In places the dress merges into the background so much so that the museum curator Jan Thompson writes that "one comes across the model almost by accident, so enveloped is she in the thick geometric scheme". [Klimt's] gold-encrusted manner of painting".Adele's hair, face, décolletage and hands are painted in oil; they make up less than a twelfth of the work and, in Whitford's opinion, convey little about the sitter's character. O'Connor writes that the painting "seem[s] to embody femininity", and thus likens it to the Mona Lisa, while for Müller and Tatzkow, the gold gives the effect that Adele appears "melancholy and vulnerable, unapproachably aloof and yet rapt".Both the current holder of the portrait—the Neue Galerie New York—and the art historian Elana Shapira describe how the background and gown contain symbols suggestive of erotica, including triangles, eggs, shapes of eyes and almonds. Also present are decorative motifs on the theme of the letters A and B, the sitter's initials. Whitford identifies influences of the art of the Byzantine, Egypt, Mycenae and Greece, describing that "the gold is like that in Byzantine mosaics; the eyes on the dress are Egyptian, the repeated coils and whorls Mycenaean, while other decorative devices, based on the initial letters of the sitter's name, are vaguely Greek".	The image features a woman wearing a gold dress, with her hands placed on her chest. She is surrounded by a beautiful and intricate gold background, which adds to the overall elegance of the scene. The woman appears to be the main focus of the image, with her striking appearance and the richness of her attire.	0.08139534883720931	0.358974358974359	0.13270141878753855	0.00819672131147541	0.03773584905660377	0.013468010535886999	0.06395348837209303	0.28205128205128205	0.10426539983019259	0.819707989692688	0.6977182626724243	0.7538095712661743	0.0	0.06425842306356373
14910	A young woman, identified as Charlotte Barton of Boston, sits in a green patterned chair, adjusting her pearl-tipped hatpin in a gilded mirror. A corner of Vermeer’s The Music Lesson can be seen in the upper right corner. She is dressed very elegantly, and, as suggested by the title, is going out to the matinee.	A woman is sitting in a chair, adjusting her hat. She is wearing a white dress and a black hat. The scene is set in a room with a mirror on the left side of the image.	0.26666666666666666	0.42857142857142855	0.3287671185588291	0.07547169811320754	0.11428571428571428	0.09090908611828537	0.24444444444444444	0.39285714285714285	0.3013698582848565	0.8422046899795532	0.7635228633880615	0.8009361028671265	0.0	0.24842752644085161
14912	It is a depiction of a woman with glowing eyes playing a flute in the moonlight by the edge of a dark jungle with a snake extending toward her from a nearby tree. The painting has an asymmetric vertical composition with a detailed depiction of the jungle on the right and a woman playing the flute on the left, back-lit by the Moon. A snake, charmed by the music, stretches horizontally across the painting.	The image is a painting of a man standing in a jungle, surrounded by a variety of plants and trees. The man is holding a pipe, and there is a bird nearby. The scene is set at night, with a moon visible in the sky. The painting captures the essence of the jungle and the man's presence in the natural environment.	0.2608695652173913	0.32432432432432434	0.28915662156481353	0.10606060606060606	0.1206896551724138	0.11290322082726349	0.2608695652173913	0.32432432432432434	0.28915662156481353	0.8318338394165039	0.8076111674308777	0.8195435404777527	0.0	0.2408111533586819
14916	Done in oil on canvas, the work depicts a feeding lion in a jungle setting.	The image features a painting of a forest with a monkey sitting in the middle of the scene. The monkey is surrounded by a variety of plants, including a large number of yellow flowers. The painting captures the essence of a lush, green forest, with the monkey as the focal point.	0.23076923076923078	0.09375	0.1333333292246915	0.0	0.0	0.0	0.15384615384615385	0.0625	0.0888888847802471	0.775873064994812	0.8250274658203125	0.799695611000061	0.0	0.16666666666666669
14926	The work represents at least four nude women (or bathers) relaxing in a highly abstract landscape with vegetation and a small body of water visible through reflections and from the woman on the left whose legs are submerged from the knees down. The central figure holds the trunk of a tree with her left arm and a woman with her right, forming a tight central mass. The two nudes at the center, treated in a light color, stand-out against a darker background. They are flanked on both sides by a standing and a sitting nude.	The image features three naked women standing in a grassy field. They are positioned in a way that they are facing the same direction, possibly looking up at the sky. Each woman is holding a piece of cloth, possibly a towel or a blanket. The scene appears to be a painting or a drawing, with the women's bodies and the cloths being the main focus of the image.	0.2	0.26	0.22608695160680542	0.033707865168539325	0.046153846153846156	0.03896103408247658	0.16923076923076924	0.22	0.19130434291115325	0.7970149517059326	0.7761092185974121	0.7864231467247009	0.0	0.21208312747035576
14956	It is one of six paintings looking down the Grand Canal towards the Salute church. This painting is a classic view of the Grand Canal, an attempt to capture the ever-changing face of Venice, as seen from the Palazzo Barbaro, one of the places where he stayed during his trip.	The painting depicts a beautiful scene of a city with a large building and a dome. The city is situated on a body of water, and there are several boats visible in the scene. The boats are scattered throughout the water, with some closer to the shore and others further out. The painting captures the essence of a bustling cityscape with a mix of architectural elements and water-based transportation.	0.15384615384615385	0.13953488372093023	0.14634145842653198	0.0	0.0	0.0	0.15384615384615385	0.13953488372093023	0.14634145842653198	0.7678816914558411	0.7653594017028809	0.766618549823761	0.0	0.1842105263157895
14963	The painting prompted art critic Louis Vauxcelles to mock it as being composed of cubes which led to the name of the movement.	The painting features a tree with a large branch, and a building with a triangular shape. The building is situated in the middle of the scene, and the tree is positioned on the left side. The painting is a mix of colors, with the building having a yellowish hue, and the tree being green. The overall composition of the painting is visually appealing and captures the viewer's attention.	0.25	0.13513513513513514	0.17543859193598044	0.09090909090909091	0.03278688524590164	0.04819276718827148	0.2	0.10810810810810811	0.14035087263773482	0.7162675857543945	0.7117674350738525	0.7140104174613953	0.0	0.13651877133105803
14965	The watercolor depicts Carl Larsson's wife Karin, (born Bergöö), in the garden outside the home of Lilla Hyttnäs at Sundbornsån in Dalarna, a sunny day. The watercolor was reproduced in Carl Larsson's On the sunny side: a book about the dwelling, about children, about you, about flowers, about everything: outside the home, which was published in 1910. Here is Lisbeth, had just come back from England, in tailor-made dress with an attached WRECK OF A HAT.	The image is a painting of a woman standing near a tree, overlooking a body of water. She is wearing a blue dress and a hat. The scene also includes a boat on the water, and a dog nearby. The painting captures the serene atmosphere of the location, with the woman enjoying the view.	0.125	0.2	0.1538461491124262	0.0	0.0	0.0	0.125	0.2	0.1538461491124262	0.7802913188934326	0.6897591948509216	0.7322375774383545	0.0	0.13100436681222707
14967	Gustav Klimt depicts the couple locked in an intimate embrace against a gold, flat background. The two figures are situated at the edge of a patch of flowery meadow that ends under the woman's exposed feet. The man wears a robe printed with geometric patterns and subtle swirls. He wears a crown of vines while the woman wears a crown of flowers. She is shown in a flowing dress with floral patterns. The man's face is not shown to the audience and instead, his face is bent downward to press a kiss to the woman's cheek, and his hands are cradling the woman's face. Her eyes are closed, with one arm wrapped around the man's neck, the other resting gently on his hand, and her face is upturned to receive the man's kiss. The man's head ends very close to the top of the canvas, a departure from traditional Western canons that reflects the influence of Japanese prints, as does the painting's simplified composition.	The image depicts a man and a woman standing close to each other, with the woman wearing a blue dress. The man is wearing a hat and appears to be kissing the woman. They are both dressed in costumes, suggesting that they might be attending a special event or a themed party. The scene takes place in a room with a staircase visible in the background.	0.1553398058252427	0.35555555555555557	0.21621621198411256	0.026490066225165563	0.06349206349206349	0.037383173415582616	0.14563106796116504	0.3333333333333333	0.20270269847059905	0.8092809319496155	0.7545604109764099	0.7809633612632751	0.0	0.12471655328798187
14972	It shows the artist's interpretation of Mariano Moreno, Secretary of War of the Argentine Primera Junta, the first national government, working at his desk. His instructions were that the portrait should represent Mariano Moreno while working hard, late in the night, writing with a quill, with many papers scattered around, and worried by the gravity of the measures being taken.	A man is sitting at a desk, reading a book. He is wearing a suit and tie, and appears to be focused on the task at hand. The desk is cluttered with various books, papers, and a lamp. The man is also holding a pen, possibly taking notes or working on a project.	0.14583333333333334	0.1794871794871795	0.16091953528339295	0.0	0.0	0.0	0.14583333333333334	0.1794871794871795	0.16091953528339295	0.7601485252380371	0.7194633483886719	0.7392466068267822	0.0	0.1445086705202312
14977	The painting depicts a turbulent seascape in the Roaring Forties, the part of the Southern Hemispheric Ocean between the latitudes of 40 and 50 degrees famed for its dangerous storms.	The image depicts a large body of water with a massive wave crashing into it. The wave is so powerful that it appears to be breaking, creating a dramatic scene. The water is filled with foam, indicating the force of the wave. The painting captures the essence of the ocean's raw power and beauty.	0.2692307692307692	0.18421052631578946	0.21874999517578136	0.10344827586206896	0.057692307692307696	0.07407406947721414	0.2692307692307692	0.18421052631578946	0.21874999517578136	0.7864108085632324	0.7601292133331299	0.7730467319488525	0.0	0.22922636103151864
14980	It is noteworthy as a depiction of Welsh piety, the traditional Welsh national costume, and for a contentious belief that the devil is depicted within it.	The image depicts a church scene with a woman wearing a black hat and a long coat, standing in front of a group of people. She is holding a book, possibly a Bible, and appears to be reading or leading a discussion. The people around her are engaged in the activity, and some of them are wearing ties.  The church setting includes a clock on the wall, a bench in the background, and a potted plant placed nearby. The atmosphere suggests a religious gathering or a community event taking place in the church.	0.22727272727272727	0.08196721311475409	0.1204819238147773	0.0	0.0	0.0	0.18181818181818182	0.06557377049180328	0.09638553827260866	0.7069709300994873	0.727702796459198	0.7171870470046997	0.0	0.18815804369976225
14981	It forms part of a series of views of the monastery-island of San Giorgio Maggiore.	The image features a beautiful sunset over a body of water, with a large building in the background. The sky is painted with warm hues, creating a serene atmosphere. The scene is captured in a painting, which showcases the artist's skill in capturing the essence of the moment. The combination of the sunset, the building, and the water creates a picturesque and captivating scene.	0.25	0.07142857142857142	0.1111111076543211	0.07142857142857142	0.016129032258064516	0.026315786468144392	0.25	0.07142857142857142	0.1111111076543211	0.7015862464904785	0.6899200677871704	0.6957042813301086	0.0	0.1834862385321101
15042	The North Sea in Stormy Weather.	The image captures a beautiful sunset over the ocean, with the sun setting behind the waves. The sky is filled with warm hues, creating a serene atmosphere. The scene is painted in a vibrant style, showcasing the power and beauty of nature. The sun's rays are visible, illuminating the sky and casting a warm glow on the water. The painting is a testament to the artist's skill and the captivating allure of the ocean at sunset.	0.3333333333333333	0.0392156862745098	0.07017543671283476	0.0	0.0	0.0	0.3333333333333333	0.0392156862745098	0.07017543671283476	0.6584674119949341	0.7027037143707275	0.6798667311668396	0.0	0.13333333333333333
15062	Bellows used quick strokes to create a blurred image, simulating the two fighters in motion. He also chose a low point of view to put the viewer among the crowd watching the fight. Participants in the boxing ring were usually members of the club, but occasionally outsiders would fight with temporary memberships.	The image is a painting of a boxing match, featuring two boxers in the ring. One boxer is on the left side of the image, while the other is on the right side. The boxers are in the middle of a fight, with one of them holding the other in a chokehold.  There are several people in the scene, including a referee and a crowd of spectators. The referee is positioned near the center of the image, while the crowd is spread out around the boxing ring. Some of the spectators are closer to the action, while others are further away, watching the match unfold.	0.2857142857142857	0.21428571428571427	0.24489795428571431	0.11764705882352941	0.06451612903225806	0.0833333287586808	0.2619047619047619	0.19642857142857142	0.22448979102040825	0.7781187295913696	0.787481963634491	0.7827723622322083	0.0	0.23684834097465426
15064	It is a portrait of a woman, who has been identified as Benson's daughter, Eleanor, standing on a hill, looking out towards the Atlantic Ocean off Penobscot Bay in Maine. She is in a white dress that is getting ruffled by the wind blowing off the ocean. Her left hand is up, shielding her face from the sun, while her right hand is planted on her hip, a pose Benson used multiple times. Because of the woman shielding her eyes form the sun, it is likely that the sunlight is the actual subject of the painting.	The image features a woman standing on a grassy hill, overlooking a body of water. She is wearing a white dress and appears to be enjoying the view. The woman is also holding her hand up, possibly waving or gesturing. The scene is set against a backdrop of a cloudy sky, adding to the serene atmosphere.	0.21212121212121213	0.32558139534883723	0.25688072916757854	0.06593406593406594	0.10909090909090909	0.08219177612591508	0.19696969696969696	0.3023255813953488	0.23853210531436758	0.8304296731948853	0.7742068767547607	0.8013333082199097	0.0	0.19474939401047775
15073	The mosaics were created in the artist's Late Works period, and depict swirling Trees of Life, a standing female figure and an embracing couple.	The image features a tree with a bird perched on a branch. The tree is adorned with a variety of decorations, including a large number of eyes and other intricate patterns. The bird is positioned towards the right side of the tree, while the decorations are spread throughout the tree, creating a visually captivating scene.	0.21739130434782608	0.13157894736842105	0.1639344215318464	0.0	0.0	0.0	0.21739130434782608	0.13157894736842105	0.1639344215318464	0.7753302454948425	0.762967586517334	0.7690991759300232	0.0	0.1597444089456869
15079	and shows the wife and eldest daughter of the painter during a walk on the beach in Valencia.	The image depicts two women walking along a beach, each holding an umbrella. The women are dressed in elegant white outfits, with one of them wearing a hat. They appear to be enjoying their time together, possibly on a sunny day. The umbrellas provide shade and protection from the sun, while the women's attire suggests a sense of style and sophistication.	0.4	0.11538461538461539	0.17910447413677882	0.0	0.0	0.0	0.3333333333333333	0.09615384615384616	0.14925372786812216	0.7129576206207275	0.7770648002624512	0.7436321377754211	0.0	0.2697095435684647
15080	The painting depicts a vivacious patch of flowers set on a flat field of grass. This seemingly flat plain is pockmarked with shallow ponds that have been grown-over with aquatic plants.	The painting depicts a beautiful garden scene with a variety of flowers. The flowers are scattered throughout the garden, with some located near the center, while others are found closer to the edges. The garden is filled with a diverse range of flowers, creating a vibrant and lively atmosphere. The painting captures the essence of a serene and picturesque garden setting.	0.2962962962962963	0.1951219512195122	0.23529411285899662	0.13333333333333333	0.06896551724137931	0.09090908641528948	0.2962962962962963	0.1951219512195122	0.23529411285899662	0.7897700071334839	0.8103005886077881	0.7999035716056824	0.047912155681418565	0.2577589897260274
15170	The subject of the painting is a large tower. The scene is struck by low, angular evening light. In the foreground below the tower are two small shadowy figures resembling those in future works by Salvador Dalí.	The image features a large white tower with a clock on its side, towering over a small building. Two people are standing in front of the tower, one closer to the left side and the other near the center. The scene appears to be set in a desert-like environment, with a sandy ground surrounding the tower.	0.3225806451612903	0.23255813953488372	0.27027026540175314	0.1111111111111111	0.07407407407407407	0.08888888408888915	0.3225806451612903	0.23255813953488372	0.27027026540175314	0.7949628829956055	0.8036748766899109	0.7992951273918152	0.0	0.2651102088167054
15173	Georgia O'Keeffe made a number of Red Canna paintings of the canna lily plant, first in watercolor, such as a red canna flower bouquet painted in 1915, but primarily abstract paintings of close-up images in oil. O'Keeffe has said that she made the paintings to reflect the way that she saw flowers. She expressed herself through the use of vibrant colors like red, yellow, and orange.	The image features a vibrant painting of a flower with a long stem. The flower is depicted in various shades of red, and its petals are spread out, creating a visually striking scene. The painting captures the essence of the flower, showcasing its beauty and intricate details.	0.16	0.22857142857142856	0.18823528927335653	0.015873015873015872	0.021739130434782608	0.018348618974835064	0.16	0.22857142857142856	0.18823528927335653	0.8091961145401001	0.7380661964416504	0.7719961404800415	0.0	0.1869035890897852
15183	An oil study for The Sorceress (c. 1911, 61x51cm, in a private collection) shows a model with dark brown hair. For the final scene, Circe is depicted as a redhead.	A woman in a red dress is sitting at a table with a wine glass and a book. She appears to be deep in thought, possibly contemplating the contents of the book. The table is adorned with a vase and a cup, adding to the ambiance of the scene.	0.21428571428571427	0.18181818181818182	0.1967213065090031	0.034482758620689655	0.022222222222222223	0.027027022260775125	0.21428571428571427	0.18181818181818182	0.1967213065090031	0.7402137517929077	0.7302480936050415	0.735197126865387	0.0	0.1808785529715762
15184	The subject of the painting is a vase of pink and white flowers on a wooden table with a few white petals falling onto the table. A pink cloth is draped over a table in the background.	The image features a vase filled with flowers, placed on a table. The vase is positioned in the center of the scene, and the flowers are scattered throughout the arrangement. The table is surrounded by chairs, with one chair on the left side and another on the right side. The scene appears to be a cozy and inviting space, perfect for enjoying a cup of tea or coffee.	0.46153846153846156	0.2553191489361702	0.3287671187014449	0.1388888888888889	0.07575757575757576	0.09803921111880068	0.46153846153846156	0.2553191489361702	0.3287671187014449	0.7985242605209351	0.8535824418067932	0.8251358866691589	0.0	0.2576112412177986
15207	It features an almost surreal portrait of Yadwigha (Jadwiga), Rousseau's Polish mistress from his youth, lying naked on a divan to the left of the painting, gazing over a landscape of lush jungle foliage, including lotus flowers, and animals including birds, monkeys, an elephant, a lion and lioness, and a snake. The stylised forms of the jungle plants are based on Rousseau's observations at the Paris Museum of Natural History and its Jardin des Plantes. The nude's left arm reaches towards the lions and a black snake charmer who faces the viewer playing his flute, barely visible in the gloom of the jungle under the dim light of the full moon. A pink-bellied snake slithers through the undergrowth, its sinuous form reflecting the curves of the woman's hips and leg.	The image features a painting of a naked woman lying on a bed, surrounded by a lush forest filled with various plants and flowers. The woman appears to be enjoying her time in the serene environment.  In addition to the woman, there are several animals in the scene, including a lion, a tiger, and a couple of birds. The lion is located near the woman, while the tiger is situated further away. The birds can be seen scattered throughout the painting, adding to the natural ambiance.  The painting captures the essence of a peaceful and harmonious connection between the woman and the surrounding nature.	0.2	0.2608695652173913	0.2264150894268424	0.04065040650406504	0.050505050505050504	0.045045040103482405	0.16666666666666666	0.21739130434782608	0.18867924037023862	0.8254439830780029	0.7607889175415039	0.7917987704277039	0.0	0.1964769647696477
15229	Nude (1910, French: Nu, Serbian: Купачица / Kupačica) is a painting by French impressionist Pierre-Auguste Renoir.	The image features a painting of a naked woman sitting on a tree stump. She is holding a towel in her hand, and there is another person in the background, partially visible. The scene appears to be set in a forest, with trees surrounding the woman. The painting captures the beauty and tranquility of the natural environment.	0.1875	0.07317073170731707	0.1052631538565714	0.06666666666666667	0.017857142857142856	0.028169010751835345	0.1875	0.07317073170731707	0.1052631538565714	0.6330176591873169	0.6053725481033325	0.6188865303993225	0.0	0.11070110701107011
15236	Chase depicts the garden outside the mall and the mall surrounded by trees.	The image depicts a beautiful garden with a man standing near a fountain. The garden is filled with various flowers, including a prominent cluster of red flowers. The man appears to be enjoying the serene atmosphere of the garden. The scene is set against a backdrop of trees, adding to the overall charm of the location.	0.3	0.08108108108108109	0.1276595711181531	0.09090909090909091	0.018518518518518517	0.030769227957396707	0.3	0.08108108108108109	0.1276595711181531	0.7766532897949219	0.833305299282074	0.8039825558662415	0.0	0.18617021276595744
